N47E23graph436.gst,80636,601000000,5674000000
N51E102graph9276.gst,59084,806000000,5519000000
N58E58graph2363.gst,733230,737000000,5518000000
N57E114graph11035.gst,136025,929000000,5485000000
N44E22graph412.gst,19558,580000000,5251000000
N103E0graph104.gst,3532,939000000,5484000000
N57E114graph11034.gst,60905,928000000,5480000000
N100E0graph101.gst,4102,872000000,5498000000
N51E102graph9277.gst,59638,864000000,6072000000
N51E102graph9275.gst,67751,916000000,6045000000
N54E54graph2192.gst,50987,715000000,5743000000
N96E0graph97.gst,3887,872000000,5871000000
N57E114graph11036.gst,212203,942000000,5925000000
N59E118graph11369.gst,156048,889000000,6080000000
N57E114graph11037.gst,113663,922000000,5514000000
N55E27graph528.gst,39493,651000000,5452000000
N57E57graph2900.gst,53089,720000000,5509000000
N51E102graph9274.gst,447933,766000000,5531000000
N48E0graph49.gst,16985,556000000,5424000000
N99E0graph100.gst,2704,859000000,5560000000
N49E49graph1845.gst,46037,653000000,5544000000
N59E118graph11378.gst,132610,876000000,5491000000
N57E114graph11033.gst,125119,913000000,5528000000
N51E51graph2220.gst,136876,721000000,5513000000
N46E23graph435.gst,49577,591000000,5420000000
N51E102graph9273.gst,103413,853000000,5511000000
N58E116graph12969.gst,89998,900000000,5578000000
N45E22graph413.gst,30031,546000000,5303000000
N58E116graph12968.gst,87254,867000000,5472000000
N51E102graph9272.gst,361294,898000000,5943000000
N104E0graph105.gst,11347,943000000,5527000000
N51E255graph33697.gst,151578,1462000000,6716000000
N56E112graph10620.gst,84759,836000000,5575000000
N55E110graph10458.gst,124981,839000000,5469000000
N55E110graph10464.gst,79579,847000000,5539000000
N50E100graph9046.gst,110802,803000000,5462000000
N50E250graph33477.gst,154677,1680000000,6756000000
N52E104graph9581.gst,80646,893000000,6222000000
N57E114graph11042.gst,86055,862000000,5478000000
N51E25graph482.gst,53977,597000000,5475000000
N52E104graph9580.gst,110958,870000000,5494000000
N50E250graph33476.gst,315046,1698000000,6715000000
N41E0graph42.gst,3870,521000000,5497000000
N50E100graph9047.gst,171208,859000000,5494000000
N42E21graph389.gst,38741,549000000,5224000000
N55E110graph10459.gst,135112,839000000,5500000000
N56E112graph10621.gst,85715,932000000,6044000000
N51E255graph33696.gst,161547,1493000000,6458000000
N42E42graph1382.gst,73286,619000000,6720000000
N98E0graph99.gst,4127,875000000,6063000000
N54E0graph55.gst,12457,589000000,5535000000
N95E0graph6.gst,27153,418000000,5057000000
N51E255graph33694.gst,456453,1495000000,6691000000
N48E24graph458.gst,47598,584000000,5489000000
N50E100graph9045.gst,124160,886000000,5496000000
N52E104graph9582.gst,297259,848000000,5501000000
N53E106graph9869.gst,174217,844000000,5511000000
N57E114graph11041.gst,97591,920000000,5512000000
N52E260graph35789.gst,451506,1648000000,6518000000
N52E260graph35788.gst,186543,1775000000,6905000000
N57E114graph11040.gst,129521,1383000000,6379000000
N52E0graph53.gst,57013,742000000,7313000000
N53E106graph9868.gst,113402,960000000,6459000000
N43E43graph1730.gst,47822,654000000,5555000000
N52E104graph9583.gst,115775,843000000,5598000000
N50E250graph33475.gst,242246,1662000000,6886000000
N50E100graph9050.gst,87458,865000000,5964000000
N50E100graph9044.gst,114005,793000000,5484000000
N56E112graph10622.gst,84081,879000000,5484000000
N51E255graph33695.gst,304481,1583000000,7261000000
N53E0graph54.gst,14382,593000000,5435000000
N51E255graph33691.gst,350789,1671000000,6650000000
N55E110graph10462.gst,79074,853000000,5516000000
N57E0graph58.gst,6682,575000000,5261000000
N52E104graph9578.gst,81408,862000000,5512000000
N49E24graph459.gst,70116,610000000,5358000000
N52E104graph9579.gst,249368,865000000,5503000000
N55E0graph56.gst,6208,603000000,5299000000
N50E100graph9041.gst,88590,816000000,5483000000
N50E25graph481.gst,79013,625000000,5404000000
N55E110graph10463.gst,84646,877000000,5514000000
N55E55graph2801.gst,191231,702000000,5463000000
N51E255graph33690.gst,222915,1878000000,6909000000
N40E0graph41.gst,2792,575000000,5539000000
N56E112graph10619.gst,130039,886000000,5481000000
N51E255graph33692.gst,253933,1418000000,6335000000
N55E110graph10461.gst,90354,868000000,5443000000
N41E41graph1650.gst,62616,588000000,5261000000
N50E100graph9043.gst,183580,770000000,5497000000
N56E56graph2278.gst,86109,684000000,5491000000
N46E0graph47.gst,6934,552000000,5380000000
N50E100graph9042.gst,73113,781000000,5506000000
N55E110graph10460.gst,91856,874000000,5470000000
N44E44graph1450.gst,57402,621000000,5268000000
N56E112graph10618.gst,116316,962000000,5500000000
N51E255graph33693.gst,272434,1454000000,6330000000
N44E0graph45.gst,4885,557000000,5414000000
N56E112graph10615.gst,90355,900000000,5476000000
N52E104graph9577.gst,208233,830000000,5471000000
