N47E23graph436.gst,8008,543000000,5569000000
N51E102graph9276.gst,2083,641000000,5345000000
N58E58graph2363.gst,2096,629000000,5376000000
N57E114graph11035.gst,2453,698000000,5501000000
N44E22graph412.gst,1778,512000000,5284000000
N103E0graph104.gst,48326,817000000,5525000000
N57E114graph11034.gst,1545,738000000,5493000000
N100E0graph101.gst,2403,803000000,5460000000
N51E102graph9277.gst,1743,656000000,5454000000
N51E102graph9275.gst,1473,655000000,5362000000
N54E54graph2192.gst,2708,637000000,5370000000
N96E0graph97.gst,1972,811000000,5508000000
N57E114graph11036.gst,2130,748000000,5518000000
N59E118graph11369.gst,1781,808000000,6212000000
N57E114graph11037.gst,5144,753000000,5615000000
N55E27graph528.gst,4649,575000000,5393000000
N57E57graph2900.gst,1539,645000000,5388000000
N51E102graph9274.gst,1760,679000000,5451000000
N48E0graph49.gst,1003,539000000,5409000000
N99E0graph100.gst,1597,831000000,5528000000
N49E49graph1845.gst,1313,636000000,5403000000
N59E118graph11378.gst,1539,739000000,5469000000
N57E114graph11033.gst,1825,686000000,5404000000
N51E51graph2220.gst,1896,590000000,5234000000
N46E23graph435.gst,1358,553000000,5449000000
N51E102graph9273.gst,1785,671000000,5388000000
N58E116graph12969.gst,1199,720000000,5500000000
N45E22graph413.gst,1226,559000000,5291000000
N58E116graph12968.gst,2605,693000000,5471000000
N51E102graph9272.gst,2120,673000000,5359000000
N104E0graph105.gst,1702,906000000,5501000000
N51E255graph33697.gst,1983,1024000000,5492000000
N56E112graph10620.gst,3898,746000000,5487000000
N55E110graph10458.gst,1251,666000000,5370000000
N55E110graph10464.gst,1078,662000000,5370000000
N50E100graph9046.gst,2259,687000000,5428000000
N50E250graph33477.gst,1209,933000000,6007000000
N52E104graph9581.gst,1607,649000000,5387000000
N57E114graph11042.gst,8900,699000000,5521000000
N51E25graph482.gst,1540,659000000,5477000000
N52E104graph9580.gst,7176,697000000,5466000000
N50E250graph33476.gst,4458,902000000,5517000000
N41E0graph42.gst,1761,500000000,5375000000
N50E100graph9047.gst,7357,631000000,5472000000
N42E21graph389.gst,1345,579000000,5389000000
N55E110graph10459.gst,1730,665000000,5337000000
